symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
0P00019VJG.HK,HKG,2018-01-02 01:30:00,28800000,Invesco Pooled Investment Fund - Global Strategic Equity Fund B HKD,1,,MUTUALFUND,Invesco Pooled Investment Fund ,0P00019VJG.HK,Asia/Hong_Kong,HKT,0P00019VJG.HK,f4851a35-c9c2-3a14-85e6-e9b0c12ebe39
0P0001A1IV.L,LSE,2018-01-02 08:00:00,0,Halifax UK FTSE 100 Index Tracking Fund S Acc,1,,MUTUALFUND,Halifax UK FTSE 100 Index Track,0P0001A1IV.L,Europe/London,GMT,0P0001A1IV.L,29145360-082d-3377-abcf-157acdac520b
0P0001A2F2.NZ,NZE,2018-01-01 21:00:00,46800000,PIMCO GIS Global Bond ESG Fund Institutional NZD (Hedged) Income,1,,MUTUALFUND,PIMCO GIS Global Bond ESG Fund ,0P0001A2F2.NZ,Pacific/Auckland,NZDT,0P0001A2F2.NZ,5c1d79f1-8bb5-3697-ad64-7c85e4d0c7ed
0P0001A5H8.F,FRA,2022-03-14 07:00:00,3600000,SEB Global Equity Fund ID (EUR),1,,MUTUALFUND,SEB Global Equal Opportunity ID,0P0001A5H8.F,Europe/Berlin,CET,0P0001A5H8.F,b964cae5-9916-3840-b3c8-d953d2cb4a59
0P0001A98P.BO,BSE,2018-01-01 03:45:00,19800000,Mahindra Mutual Fund Badhat Yojana Regular Plan Dividend Payout,1,,MUTUALFUND,Mahindra Manulife Multi Cap Bad,0P0001A98P.BO,Asia/Kolkata,IST,0P0001A98P.BO,858eadb7-4d4e-363a-9dfa-a122f46c69a6
0P0001AALY.TO,TOR,2018-01-02 14:30:00,-18000000,CI Signature Emerging Markets Fund Class OT8,1,,MUTUALFUND,CI Emerging Markets Fund Class ,0P0001AALY.TO,America/Toronto,EST,0P0001AALY.TO,9c7b35df-65b6-3ec3-9a9d-48c29797ea6a
0P0001ADN6.F,FRA,2018-01-02 07:00:00,3600000,Darta AllianzGi Special Fundamental,1,,MUTUALFUND,Darta AllianzGi Special Fundame,0P0001ADN6.F,Europe/Berlin,CET,0P0001ADN6.F,58b0f7e4-f5f2-387d-bea6-98cfd9e0e411
0P0001AJO5.L,LSE,2018-01-01 08:00:00,0,Aviva Investors US Equity Income Fund 5 GBP Inc,1,,MUTUALFUND,Aviva Investors US Equity Incom,0P0001AJO5.L,Europe/London,GMT,0P0001AJO5.L,0d2880e9-082a-395f-83f8-cd1d44d18c2f
0P0001AJWJ.SW,EBS,2022-03-14 08:00:00,3600000,M&amp;G (Lux) Emerging Markets Hard Currency Bond Fund CH CHF Inc,1,,MUTUALFUND,M&G (Lux) Emerging Markets Hard,0P0001AJWJ.SW,Europe/Zurich,CET,0P0001AJWJ.SW,f9ee0342-a090-3840-aafb-c52f1be5c7f7
0P0001AMFS.CO,CPH,2022-03-14 08:00:00,3600000,BankInvest Danske Aktier Akk. KL,1,,MUTUALFUND,BankInvest Danske Aktier Akk W,0P0001AMFS.CO,Europe/Copenhagen,CET,0P0001AMFS.CO,e44cd3af-0d3b-3a85-9383-866f36f4b39a
0P0001AMKQ.L,LSE,2022-03-07 08:00:00,0,UBS (Lux) Strategy SICAV - Systematic Allocation Portfolio Medium (USD) (GBP hedged) P-acc,1,,MUTUALFUND,UBS (Lux) Strategy SICAV - Syst,0P0001AMKQ.L,Europe/London,GMT,0P0001AMKQ.L,a59d26cc-86a7-3bd6-b401-8f84ea2af489
0P0001ANGO.F,FRA,2018-01-02 07:00:00,3600000,European Bond Opp. 2022 E2,1,,MUTUALFUND,European Bond Opp. 2022 E2,0P0001ANGO.F,Europe/Berlin,CET,0P0001ANGO.F,3e241120-c78e-3265-a7d8-9fe08fefdcd4
0P0001B9ZH.BO,BSE,2018-01-02 03:45:00,19800000,DSP Global Allocation Fund Regular Dividend Reinvestment,1,,MUTUALFUND,DSP Global Allocation Fund Regu,0P0001B9ZH.BO,Asia/Kolkata,IST,0P0001B9ZH.BO,3096e60c-e988-3783-8afb-b35cf7a75a1c
0P0001BA09.BO,BSE,2018-01-01 03:45:00,19800000,DSP Short Term Fund Direct Plan Monthly Dividend Reinvestment,1,,MUTUALFUND,DSP Short Term Fund Direct Plan,0P0001BA09.BO,Asia/Kolkata,IST,0P0001BA09.BO,5334e99f-168b-3fc5-8640-e78489e90421
0P0001BA5J.BO,BSE,2018-01-01 03:45:00,19800000,Franklin India Debt Hybrid Direct Monthly Dividend Reinvestment,1,,MUTUALFUND,Franklin India Debt Hybrid Fund,0P0001BA5J.BO,Asia/Kolkata,IST,0P0001BA5J.BO,15d26748-d5fc-3234-af73-910ae0f98a2e
0P0001BABD.BO,BSE,2018-01-01 03:45:00,19800000,ICICI Prudential Banking and PSU Debt Fund Direct Plan Quarterly Dividend Reinvestment,1,,MUTUALFUND,ICICI Prudential Banking and PS,0P0001BABD.BO,Asia/Kolkata,IST,0P0001BABD.BO,1527faf4-8842-3305-ba83-c892ecbe2985
0P0001BAJZ.BO,TOR,2018-01-01 14:30:00,-18000000,IDFC Corporate Bond Fund Regular Plan Quarterly Dividend Reinvestment,1,,MUTUALFUND,IDFC Corporate Bond Fund Regula,0P0001BAJZ.BO,America/Toronto,EST,0P0001BAJZ.BO,ad9c55a8-9ce0-3921-8c59-5ce11c3eef15
0P0001BASU.BO,BSE,2018-01-01 03:45:00,19800000,Kotak Bond Annual Dividend Reinvestment,1,,MUTUALFUND,Kotak Bond Annual Reinvestment ,0P0001BASU.BO,Asia/Kolkata,IST,0P0001BASU.BO,b1c51377-8f84-3b0b-bd6e-e95870ec63c7
0P0001BB23.BO,DUS,2018-01-01 07:00:00,3600000,Nippon India Banking &amp; PSU Debt Fund Regular Dividend Reinvestment,1,,MUTUALFUND,Nippon India Banking & PSU Debt,0P0001BB23.BO,Europe/Berlin,CET,0P0001BB23.BO,d23c2bd9-363c-317b-a598-6daddf1caa60
0P0001BD7Y.F,FRA,2022-03-14 07:00:00,3600000,AQR UCITS Funds - AQR Managed Futures UCITS Fund RAET EUR,1,,MUTUALFUND,AQR UCITS Funds - AQR Managed F,0P0001BD7Y.F,Europe/Berlin,CET,0P0001BD7Y.F,86ebcb2f-f0a8-34b9-ba9d-5b1023507285
0P0001BDJM,PNK,2022-03-14 13:30:00,-18000000,KIM Investment Funds - KIM Vietnam Growth Fund A USD Acc,1,,MUTUALFUND,KIM Investment Funds - KIM Viet,0P0001BDJM,America/New_York,EST,0P0001BDJM,7239083d-9402-3429-8080-4c1fd7eac728
0P0001BDZB.L,LSE,2018-01-01 08:00:00,0,BlackRock ICS Sterling Liquidity G I Inc,1,,MUTUALFUND,BlackRock ICS Sterling Liquidit,0P0001BDZB.L,Europe/London,GMT,0P0001BDZB.L,afa79eeb-22bb-3a65-b336-097a241902f7
0P0001BF3W.F,FRA,2018-01-02 07:00:00,3600000,Sanso Sustainable Equities I EUR,1,,MUTUALFUND,,0P0001BF3W.F,Europe/Berlin,CET,0P0001BF3W.F,879fec4e-02fe-3537-9ffe-e6ae19a2eaf8
0P0001BK38.L,LSE,2018-01-02 08:00:00,0,BMO Responsible Sterling Corporate Bond Fund 2 Acc,1,,MUTUALFUND,BMO Responsible Sterling Corpor,0P0001BK38.L,Europe/London,GMT,0P0001BK38.L,40672f92-0103-33da-94bc-f143708d5142
0P0001BKZS.L,LSE,2022-03-07 08:00:00,0,UBAM - Emerging Market Sovereign Bond UH GBP Dis,1,,MUTUALFUND,UBAM - EM Sustainable Sovereign,0P0001BKZS.L,Europe/London,GMT,0P0001BKZS.L,e97c94c6-f1bf-3c72-ae7e-d351476bcf2c
0P0001BN9I.F,FRA,2022-03-14 07:00:00,3600000,GAM Multistock - Japan Equity EUR Cah,1,,MUTUALFUND,GAM Multistock - Japan Equity E,0P0001BN9I.F,Europe/Berlin,CET,0P0001BN9I.F,93944507-37c9-3200-9920-2cc43a396934
0P0001BPSD.F,FRA,2022-03-14 07:00:00,3600000,Goldman Sachs Funds II - Goldman Sachs Multi-Manager Global Equity Portfolio R EUR Hedged Acc,1,,MUTUALFUND,Goldman Sachs Funds II - Goldma,0P0001BPSD.F,Europe/Berlin,CET,0P0001BPSD.F,c80268d2-315d-387e-ad98-b82222e6f5e7
0P0001BPUZ.F,FRA,2022-03-14 07:00:00,3600000,Fundo de Investimento Mobiliário Aberto Santander Select Defensivo A,1,,MUTUALFUND,Fundo de Investimento Mobiliár,0P0001BPUZ.F,Europe/Berlin,CET,0P0001BPUZ.F,53d938fe-d0ce-3a1c-bcce-75a07dab7a24
0P0001BR1H,PNK,2019-01-02 14:30:00,-18000000,SEI Global Master Fund plc - The SEI Liquid Alternative Fund US$ Institutional + H Dist,1,,MUTUALFUND,SEI Global Master Fund plc - Th,0P0001BR1H,America/New_York,EST,0P0001BR1H,88170420-886c-3e6a-b845-9a17a4e907fc
0P0001BRX8,PNK,2022-03-14 13:30:00,-18000000,Vontobel Fund - Global Equity B1 USD,1,,MUTUALFUND,Vontobel Fund - Global Equity B,0P0001BRX8,America/New_York,EST,0P0001BRX8,f1ebc357-5156-33c8-8a01-196fd0b3b657
0P0001BRYC,PNK,2019-01-04 14:30:00,-18000000,Yuanta iSTOXX MUTB Asia/Pacific Quality Dividend 100 Index Fund B USD,1,,MUTUALFUND,Yuanta iSTOXX MUTB Asia/Pacific,0P0001BRYC,America/New_York,EST,0P0001BRYC,8a67b3c6-8c2c-31a8-a14c-678ae0393d1e
0P0001BSX7.F,FRA,2018-01-02 07:00:00,3600000,Natixis International Funds (Dublin) I - Loomis Sayles Global Opportunistic Bond Fund N (EUR),1,,MUTUALFUND,Natixis International Funds (Du,0P0001BSX7.F,Europe/Berlin,CET,0P0001BSX7.F,8e4b1b0f-c268-3285-b4ed-c2a5da5df7d1
0P0001BTJS,PNK,2019-01-02 14:30:00,-18000000,Taikang Kaitai China New Opportunities Fund I USD Acc,1,,MUTUALFUND,Taikang Kaitai China New Opport,0P0001BTJS,America/New_York,EST,0P0001BTJS,6ddab898-460f-37a6-b59d-fb008fe7452b
0P0001BV0H.TO,TOR,2018-01-02 14:30:00,-18000000,Mackenzie All China Equity Fund D,1,,MUTUALFUND,Mackenzie ChinaAMC All China Eq,0P0001BV0H.TO,America/Toronto,EST,0P0001BV0H.TO,6ed03e4d-8830-3b9b-abfc-cae873463a59
0P0001C1J8.SW,EBS,2022-03-14 08:00:00,3600000,iShares SPI Equity Index Fund (CH) X N CHF,1,,MUTUALFUND,iShares SPI® Equity Index Fund,0P0001C1J8.SW,Europe/Zurich,CET,0P0001C1J8.SW,5a050da3-d8cd-3c18-b5b1-6ece24a78295
0P0001C5KX,PNK,2022-03-14 13:30:00,-18000000,Amundi Funds - Optimal Yield R2 USD Hgd (C),1,,MUTUALFUND,Amundi Funds - Optimal Yield R2,0P0001C5KX,America/New_York,EST,0P0001C5KX,1396809e-4c26-30e4-884a-f5e5784df4f9
0P0001C5P1.SW,EBS,2022-03-14 08:00:00,3600000,M&amp;G (Lux) Global Listed Infrastructure Fund C CHF Acc,1,,MUTUALFUND,M&G (Lux) Global Listed Infrast,0P0001C5P1.SW,Europe/Zurich,CET,0P0001C5P1.SW,e9024056-9345-3712-a476-bc889a84a24c
0P0001C5QL.F,FRA,2022-03-14 07:00:00,3600000,ERSTE BOND USA CORPORATE EUR I01 A,1,,MUTUALFUND,ERSTE BOND USA CORPORATE EUR I0,0P0001C5QL.F,Europe/Berlin,CET,0P0001C5QL.F,b2802663-6457-3ed4-94e5-68cb354703f9
0P0001C6N6.F,FRA,2018-01-02 07:00:00,3600000,GAM Star Fund plc - GAM Star Global Growth Class G EUR Accumulation,1,,MUTUALFUND,GAM Star Fund plc - GAM Star Gl,0P0001C6N6.F,Europe/Berlin,CET,0P0001C6N6.F,681dcc47-dd3b-365c-a637-7fe3818b17f8
0P0001C8QH.SW,EBS,2022-03-15 08:00:00,3600000,Lombard Odier Funds - All Roads Growth (CHF) SYS Hedged PA,1,,MUTUALFUND,LO Funds - All Roads Growth (CH,0P0001C8QH.SW,Europe/Zurich,CET,0P0001C8QH.SW,9576e9c4-f425-33c8-9bc9-882bfc07591c
0P0001CA07,PNK,2022-03-14 13:30:00,-18000000,Swisscanto (CH) Equity Fund - Swisscanto (CH) Equity Fund Systematic Responsible Asia Pacific CT USD,1,,MUTUALFUND,Swisscanto (CH) Equity Fund - S,0P0001CA07,America/New_York,EST,0P0001CA07,169f4bb0-88cd-31d1-b332-7e0b2c1a1cd6
0P0001CB0Z,PNK,2022-03-15 13:30:00,-18000000,iShares Europe Equity Index Fund (LU) D2 USD,1,,MUTUALFUND,iShares Europe Equity Index Fun,0P0001CB0Z,America/New_York,EST,0P0001CB0Z,1da7b464-1dab-378f-a43f-c1cbcb30892f
0P0001CBVI.SW,EBS,2022-03-15 08:00:00,3600000,IST Global REIT (GR) Kategorie I,1,,MUTUALFUND,,0P0001CBVI.SW,Europe/Zurich,CET,0P0001CBVI.SW,a7c91377-2425-386c-9457-8d3bdc22dd58
0P0001CC6X.F,FRA,2022-03-14 07:00:00,3600000,Credit Suisse Nova (Lux) European Senior Loan Fund IA EUR,1,,MUTUALFUND,Credit Suisse Nova (Lux) Europe,0P0001CC6X.F,Europe/Berlin,CET,0P0001CC6X.F,bc70f089-a4f7-376c-8fe0-2acf634ee44b
0P0001CDVT.F,FRA,2018-01-02 07:00:00,3600000,Echiquier Positive Impact Europe I,1,,MUTUALFUND,Echiquier Positive Impact Europ,0P0001CDVT.F,Europe/Berlin,CET,0P0001CDVT.F,8edaa917-5074-3a91-9430-b11e5a01ff09
0P0001CEIJ.F,FRA,2022-03-14 07:00:00,3600000,DWS Invest ESG Emerging Markets Top Dividend TFD,1,,MUTUALFUND,DWS Invest ESG Emerging Markets,0P0001CEIJ.F,Europe/Berlin,CET,0P0001CEIJ.F,7cbfc97b-baaa-3e8f-9fb3-0559c8fb1f49
0P0001CHDE.F,FRA,2022-03-14 07:00:00,3600000,ERSTE BOND DOLLAR CORPORATE EUR D01 A,1,,MUTUALFUND,ERSTE BOND DOLLAR CORPORATE EUR,0P0001CHDE.F,Europe/Berlin,CET,0P0001CHDE.F,154100e6-2e6a-3a5b-887f-1935fcbbf385
0P0001CI4V.F,FRA,2022-03-14 07:00:00,3600000,DPAM Capital B - Equities EMU Index M Dis,1,,MUTUALFUND,DPAM B - Equities EMU Index M D,0P0001CI4V.F,Europe/Berlin,CET,0P0001CI4V.F,9770ebfd-bb13-36a0-a940-80cd351c38a9
0P0001CJEQ.F,FRA,2022-03-14 07:00:00,3600000,ÖkoWorld Klima T,1,,MUTUALFUND,ÖkoWorld Klima T,0P0001CJEQ.F,Europe/Berlin,CET,0P0001CJEQ.F,c9cf6a70-84f3-3ec1-9acd-5107631d15d0
0P0001CMK2.F,FRA,2022-03-14 07:00:00,3600000,AXA World Funds - Global Flexible Property F Distribution EUR (Hedged),1,,MUTUALFUND,AXA World Funds - Global Flexib,0P0001CMK2.F,Europe/Berlin,CET,0P0001CMK2.F,c58e3941-3ce7-3812-80b6-2f36c65e2074
0P0001CMUY,PNK,2022-03-14 13:30:00,-18000000,Vontobel Fund - Emerging Markets Corporate Bond N USD,1,,MUTUALFUND,Vontobel Fund - Emerging Market,0P0001CMUY,America/New_York,EST,0P0001CMUY,dfbafa79-b1fc-37b1-bc32-22e54b2c412d
0P0001CNTW.L,LSE,2018-05-25 07:00:00,0,Blackrock ACS UK Equity Tracker Fund X1K GBP Acc,1,,MUTUALFUND,Blackrock ACS UK Equity Tracker,0P0001CNTW.L,Europe/London,GMT,0P0001CNTW.L,63876fbf-f7fb-3c99-89fb-3977488b2273
0P0001CO8J.F,FRA,2018-02-01 07:00:00,3600000,Groupama Avenir Euro R,1,,MUTUALFUND,Groupama Avenir Euro R,0P0001CO8J.F,Europe/Berlin,CET,0P0001CO8J.F,144f7ac6-c61d-3cf8-9a12-ddfaa1f4ecbc
0P0001CODE,PNK,2019-01-02 14:30:00,-18000000,Thornburg Investment Income Builder Fund Class A USD Distributing (Unhedged),1,,MUTUALFUND,Thornburg Investment Income Bui,0P0001CODE,America/New_York,EST,0P0001CODE,45857fba-313f-31e4-80c9-b1c9e900ab3d
0P0001CP91.F,FRA,2022-03-14 07:00:00,3600000,G Fund Global Breakeven Inflation GD,1,,MUTUALFUND,G Fund Global Breakeven Inflati,0P0001CP91.F,Europe/Berlin,CET,0P0001CP91.F,797aa4cb-036d-350e-a410-3c7dfc932299
0P0001CPZJ.F,FRA,2018-02-12 07:00:00,3600000,HSBC Euro Gvt Bond Fund BD,1,,MUTUALFUND,HSBC Euro Gvt Bond Fund BD,0P0001CPZJ.F,Europe/Berlin,CET,0P0001CPZJ.F,a6a81804-8b27-3b23-aa4a-41a501d20c4b
0P0001CR4R.L,LSE,2018-01-02 08:00:00,0,Resolution (Irl) UK Fixed Income Fund Class F GBP Income,1,,MUTUALFUND,Resolution (Irl) UK Fixed Incom,0P0001CR4R.L,Europe/London,GMT,0P0001CR4R.L,dff49ba0-6580-3c06-b76a-dcf7593cb488
0P0001CRX1.F,FRA,2022-03-14 07:00:00,3600000,Candriam Equities L Emerging Markets Class BF EUR Dis,1,,MUTUALFUND,Candriam Equities L Emerging Ma,0P0001CRX1.F,Europe/Berlin,CET,0P0001CRX1.F,ac0bf5ad-3a6e-3ffe-bcd1-c06d0411909e
0P0001CSSM.F,FRA,2022-03-15 07:00:00,3600000,PrivilEdge Baird US Short Duration Bond N EUR SH Cap,1,,MUTUALFUND,PrivilEdge Baird US Short Durat,0P0001CSSM.F,Europe/Berlin,CET,0P0001CSSM.F,ec9208c0-106b-30cf-bb4c-b5e5214b4788
0P0001CTDI.F,FRA,2018-01-02 07:00:00,3600000,Ostrum Obli Euro 3-5 Ans GP,1,,MUTUALFUND,Ostrum SRI Obli Euro 3-5 Ans GP,0P0001CTDI.F,Europe/Berlin,CET,0P0001CTDI.F,29614a16-d2de-3401-af49-03ef42f7e0ca
0P0001CTGV.F,FRA,2018-02-27 07:00:00,3600000,Gestión Boutique II Yeste Selección FI,1,,MUTUALFUND,Gestión Boutique II Yeste Sele,0P0001CTGV.F,Europe/Berlin,CET,0P0001CTGV.F,40814978-e710-3cb0-9628-ba32efce5120
0P0001CTTO.F,FRA,2018-02-28 07:00:00,3600000,Dauphine Megatrends C,1,,MUTUALFUND,Dauphine Megatrends C,0P0001CTTO.F,Europe/Berlin,CET,0P0001CTTO.F,4df8413b-15f7-3c21-9071-f546e9c67661
0P0001D25H,PNK,2019-03-13 13:30:00,-18000000,Wellington Opportunistic Fixed Income Fund USD DL Ac,1,,MUTUALFUND,Wellington Opportunistic Fixed ,0P0001D25H,America/New_York,EST,0P0001D25H,212b9d3c-366b-30c3-a27f-406049998e83
0P0001D3MA.F,FRA,2022-03-14 07:00:00,3600000,MainFirst Absolute Return Multi Asset R,1,,MUTUALFUND,MainFirst Absolute Return Multi,0P0001D3MA.F,Europe/Berlin,CET,0P0001D3MA.F,b0b40caa-ac3c-332f-8a30-680e9002a443
0P0001D5IY,PNK,2019-01-02 14:30:00,-18000000,GAM Star Fund plc - GAM Star Credit Opportunities (USD) Class R USD Accumulation,1,,MUTUALFUND,GAM Star Fund plc - GAM Star Cr,0P0001D5IY,America/New_York,EST,0P0001D5IY,2ecb2ba3-f242-311b-b093-8c894ae73bd1
0P0001D6OS,PNK,2019-01-02 14:30:00,-18000000,PIMCO GIS Low Duration Income Fund Institutional Income,1,,MUTUALFUND,PIMCO GIS Low Duration Income F,0P0001D6OS,America/New_York,EST,0P0001D6OS,e7e79c2e-ad75-3ca7-b823-694dbad5a09e
0P0001D6X6,PNK,2022-03-14 13:30:00,-18000000,Oaktree (Lux.) III - Oaktree Global Credit Fund Fd,1,,MUTUALFUND,Oaktree (Lux.) III - Oaktree Gl,0P0001D6X6,America/New_York,EST,0P0001D6X6,1d2c8ff1-5bac-33b4-a634-1ed046f5c7cb
0P0001D70U,PNK,2019-01-02 14:30:00,-18000000,Virtus GF Multi-Sector Income Fund A USD Distributing,1,,MUTUALFUND,Virtus GF Multi-Sector Income F,0P0001D70U,America/New_York,EST,0P0001D70U,3b2aec62-0240-3580-a9d1-fa7ac1c2f49c
0P0001D7IP.L,LSE,2018-05-31 07:00:00,0,Quilter Investors UK Equity Fund U2 (GBP) Acc,1,,MUTUALFUND,Quilter Investors UK Equity Fun,0P0001D7IP.L,Europe/London,GMT,0P0001D7IP.L,9a07e744-c712-370f-8269-904f86c586a6
0P0001D7J4.L,STU,2018-06-08 06:00:00,3600000,Quilter Investors US Equity Income Fund U2 (GBP) Acc,1,,MUTUALFUND,Quilter Investors US Equity Inc,0P0001D7J4.L,Europe/Berlin,CET,0P0001D7J4.L,05ea0f25-779f-37dc-ac41-6a9edc50c42b
0P0001D8RC.TO,TOR,2018-08-13 13:30:00,-18000000,BMO Ascent Conservative Portfolio Series T6,1,,MUTUALFUND,BMO Ascent Conservative Portfol,0P0001D8RC.TO,America/Toronto,EST,0P0001D8RC.TO,8cdc5c55-5e8f-3dfa-b3bf-2b08298bec4a
0P0001D8ZT.F,FRA,2022-03-14 07:00:00,3600000,U Access - Global Credit 2022 IHC EUR,1,,MUTUALFUND,U Access - Global Credit 2022 I,0P0001D8ZT.F,Europe/Berlin,CET,0P0001D8ZT.F,93bd02a3-58ac-3614-ae15-ca89ebe92de1
0P0001DDPY.SI,SES,2018-06-01 01:00:00,28800000,Threadneedle Global Extended Alpha Fund Retail Gross Accumulation SGD H,1,,MUTUALFUND,Threadneedle Global Extended Al,0P0001DDPY.SI,Asia/Singapore,SGT,0P0001DDPY.SI,9fc61ad8-1cac-32da-88c6-94e211e383e4
0P0001DFMO.SI,SES,2022-03-14 01:00:00,28800000,M&amp;G (Lux) Global Dividend Fund A SGD Acc,1,,MUTUALFUND,M&G (Lux) Global Dividend Fund ,0P0001DFMO.SI,Asia/Singapore,SGT,0P0001DFMO.SI,4395803c-576b-3629-a13b-fa51a13292dc
0P0001DGTW.F,FRA,2022-03-14 07:00:00,3600000,Morgan Stanley Investment Funds - Euro Corporate Bond - Duration Hedged Fund BX,1,,MUTUALFUND,Morgan Stanley Investment Funds,0P0001DGTW.F,Europe/Berlin,CET,0P0001DGTW.F,8e4a26dd-6214-3140-9e03-bfb1e3a1d164
0P0001DHLZ.HK,HKG,2022-03-14 01:30:00,28800000,JPMorgan Funds - Global Bond Opportunities Fund C (mth) - HKD,1,,MUTUALFUND,JPMorgan Funds - Global Bond Op,0P0001DHLZ.HK,Asia/Hong_Kong,HKT,0P0001DHLZ.HK,110dc236-a29b-36a7-8ffe-64ddeb5b9ea9
0P0001DK37,PNK,2022-03-14 13:30:00,-18000000,Invesco Funds - Invesco Global Small Cap Equity Fund C Annual Distribution USD,1,,MUTUALFUND,Invesco Funds - Invesco Global ,0P0001DK37,America/New_York,EST,0P0001DK37,2c966d24-fbd2-3f54-8967-b95750bcbe8f
0P0001DK9X,PNK,2022-03-14 13:30:00,-18000000,Invesco Funds - Invesco PRC Equity Fund S Accumulation USD,1,,MUTUALFUND,Invesco Funds - Invesco PRC Equ,0P0001DK9X,America/New_York,EST,0P0001DK9X,0d55b693-c295-341e-9df9-3cf4b84d93c9
0P0001DKL5.F,FRA,2022-03-14 07:00:00,3600000,Hermes Universal - Hermes Global High N Inc,1,,MUTUALFUND,Hermes Universal - Hermes Globa,0P0001DKL5.F,Europe/Berlin,CET,0P0001DKL5.F,e84fdfca-60ad-31c9-bef1-b0a7c66336ed
0P0001DVLQ,PNK,2022-03-14 13:30:00,-18000000,Jupiter Dynamic Bond C USD Hsc Q Inc,1,,MUTUALFUND,Jupiter Dynamic Bond C USD Hsc ,0P0001DVLQ,America/New_York,EST,0P0001DVLQ,0be43c6d-c57a-3e25-9a08-afc02c35143e
0P0001DVLU.L,LSE,2018-05-29 07:00:00,0,T. Rowe Price Funds OEIC US Large Cap Growth Equity Fund C9 GBP Cap,1,,MUTUALFUND,T. Rowe Price Funds OEIC US Lar,0P0001DVLU.L,Europe/London,GMT,0P0001DVLU.L,900a3a2b-00f6-36d8-a647-88518c4418bc
0P0001DXPC.L,LSE,2018-07-05 07:00:00,0,Liontrust Special Situations Fund I Acc,1,,MUTUALFUND,Liontrust Special Situations Fu,0P0001DXPC.L,Europe/London,GMT,0P0001DXPC.L,c0494dc2-35e7-3977-8e9b-154882c1021e
0P0001DY6L.F,FRA,2022-03-14 07:00:00,3600000,Fidelity Funds - Global Technology Fund A-Acc-EUR (hedged),1,,MUTUALFUND,Fidelity Funds - Global Technol,0P0001DY6L.F,Europe/Berlin,CET,0P0001DY6L.F,0a0359d4-c738-3e0e-b412-17256af920d4
0P0001DY92.L,LSE,2018-08-09 07:00:00,0,Legal &amp; General Future World Sustainable Opportunities Fund I GBP Inc,1,,MUTUALFUND,Legal & General Future World Su,0P0001DY92.L,Europe/London,GMT,0P0001DY92.L,0e689a94-4050-3df9-9a78-407ff9cbbdbf
0P0001E069,PNK,2022-03-14 13:30:00,-18000000,BMO Responsible Global Equity Fund I Acc USD,1,,MUTUALFUND,BMO Responsible Global Equity F,0P0001E069,America/New_York,EST,0P0001E069,8a6a300d-14ec-3038-95fb-c70fb45a2ec1
0P0001E09N.TO,TOR,2018-07-16 13:30:00,-18000000,IG Core Portfolio Growth JNL-RDSP,1,,MUTUALFUND,IG Core Portfolio Growth JNL-RD,0P0001E09N.TO,America/Toronto,EST,0P0001E09N.TO,7213bbcf-f71b-38ab-9054-ecd7603a46a0
0P0001E25A,PNK,2022-03-14 13:30:00,-18000000,AB - Concentrated US Equity Portfolio SD USD Inc,1,,MUTUALFUND,AB - Concentrated US Equity Por,0P0001E25A,America/New_York,EST,0P0001E25A,a822568f-4a37-382d-a293-002f23d648f3
0P0001EC7U.F,FRA,2022-03-14 07:00:00,3600000,M&amp;G (Lux) European Strategic Value Fund JI EUR Acc,1,,MUTUALFUND,M&G (Lux) European Strategic Va,0P0001EC7U.F,Europe/Berlin,CET,0P0001EC7U.F,a6a78ad9-c176-38e1-9c46-4aca30effce9
0P0001ECFN.BO,BSE,2018-09-07 03:45:00,19800000,BNP Paribas India Consumption Direct Dividend Payout,1,,MUTUALFUND,Baroda BNP Paribas India Consum,0P0001ECFN.BO,Asia/Kolkata,IST,0P0001ECFN.BO,9e4e5c88-84a5-31b5-9494-7399c0cb54d9
0P0001EFW2.TO,TOR,2018-07-09 13:30:00,-18000000,CAN F Mod Gr Pl (PSG)75/75 (P),1,,MUTUALFUND,CAN Fid Mo Gr Pl 75/75 (P),0P0001EFW2.TO,America/Toronto,EST,0P0001EFW2.TO,180d461a-7acf-3c66-ac01-0208dbbd8ed1
0P0001EFWC.TO,TOR,2018-07-09 13:30:00,-18000000,CAN CI Bal Inc (PSG) 75/100 (PP),1,,MUTUALFUND,CAN CI Bal Inc 75/100 (PP),0P0001EFWC.TO,America/Toronto,EST,0P0001EFWC.TO,22070357-ed4b-30b7-8099-0d7e7f497cf3
0P0001EG0J.TO,TOR,2018-07-09 13:30:00,-18000000,CAN Global In (CI) 100/100 (P),1,,MUTUALFUND,CAN Sust Con Por 100/100 (P),0P0001EG0J.TO,America/Toronto,EST,0P0001EG0J.TO,9f732b06-c869-33d4-8258-b10ba178b999
0P0001EGGJ.TO,TOR,2018-07-09 13:30:00,-18000000,GWL Intl Bond (BW)75/75 (P),1,,MUTUALFUND,GWL Intl Bond (BW)75/75 (P),0P0001EGGJ.TO,America/Toronto,EST,0P0001EGGJ.TO,9ac1b4d3-a7a2-3bc1-b78f-81d1ca5b3017
