symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
MCVAX,NAS,2014-05-05 14:30:00,-18000000,Transamerica Mid Cap Value Opportunities A,1,MUTUALFUND,Transamerica Mid Cap Value Oppo,MCVAX,America/New_York,EST,MCVAX,ada64f64-2f3c-3336-8759-0978b3ee7618
MDBE.SG,STU,,3600000,,1,MUTUALFUND,UBS - Sustainable Development B,MDBE.SG,Europe/Berlin,CET,MDBE.SG,
MEGA.CN,CNQ,2019-10-02 14:30:00,-18000000,MegaWatt Lithium and Battery Metals Corp.,1,EQUITY,MegaWattLithBat,MEGA.CN,America/Toronto,EST,MEGA.CN,b7f0d88a-941f-3a26-9ae1-bbdf36aed6eb
MEK.AX,ASX,1999-12-19 23:00:00,39600000,Meeka Metals Limited,1,EQUITY,MEEKAMET FPO,MEK.AX,Australia/Sydney,AEDT,MEK.AX,fff13ac9-ce9f-3d4a-808d-f479c7404fcf
MFBP,PNK,1999-09-22 14:30:00,-18000000,"M&F Bancorp, Inc.",1,EQUITY,M & F BANCORP INC,MFBP,America/New_York,EST,MFBP,684b7543-861f-3ae2-b392-0a8d4283a804
MHB66D.MU,MUN,,3600000,,1,EQUITY,,MHB66D.MU,Europe/Berlin,CET,MHB66D.MU,
MI9Q.BE,BER,,3600000,,1,ETF,BGF-JAP.SM.+MIDC.OPP.A2EO,MI9Q.BE,Europe/Berlin,CET,MI9Q.BE,
MIGBX,NAS,1993-09-07 14:30:00,-18000000,MFS Massachusetts Investors Growth Stock Fund Class B,1,MUTUALFUND,Massachusetts Investors Growth ,MIGBX,America/New_York,EST,MIGBX,08a22fb0-0ffd-38ab-aea2-53b4b141b632
MINEST.ST,STO,2015-11-09 08:00:00,3600000,Minesto AB (publ),1,EQUITY,Minesto AB,MINEST.ST,Europe/Stockholm,CET,MINEST.ST,96b85d9f-d9e3-3a2b-b96c-6d385b250083
MINI-L-PBR-AVA-10.ST,STO,,3600000,,1,EQUITY,,MINI-L-PBR-AVA-10.ST,Europe/Stockholm,CET,MINI-L-PBR-AVA-10.ST,
MIXNX,NAS,2008-02-28 14:30:00,-18000000,MainStay Short Term Bond Fund Class Investor,1,MUTUALFUND,MainStay Short Term Bond Fund I,MIXNX,America/New_York,EST,MIXNX,d2900367-7613-32b8-bf6a-afbabbc13388
MK66.VI,VIE,,3600000,,1,EQUITY,EB OE TS.Z./FRESENIUS MED,MK66.VI,Europe/Amsterdam,CET,MK66.VI,
MLFB,PNK,2006-06-16 14:30:00,-18000000,"Major League Football, Inc.",1,EQUITY,MAJOR LEAGUE FOOTBALL INC,MLFB,America/New_York,EST,MLFB,6110c07d-58ec-38c7-bc8a-08fecdc8d431
MMRYX,NAS,2007-12-18 14:30:00,-18000000,MassMutual RetireSMART by JPMorgan 2050 Fund Administrative Class,1,MUTUALFUND,MassMutual RetireSMART 2050 Fun,MMRYX,America/New_York,EST,MMRYX,62ea522a-ffa3-3a89-96a0-715cd394fe52
MO8.F,FRA,2000-01-03 07:00:00,3600000,"Morinaga Milk Industry Co., Ltd.",1,EQUITY,MORINAGA MILK IND.,MO8.F,Europe/Berlin,CET,MO8.F,cabffe62-ac74-338a-a0f2-ab1da01e9683
MQGPF.AX,ASX,2022-08-08 01:00:00,39600000,Macquarie Group Limited,1,EQUITY,MACQ GROUP NYR3QUT,MQGPF.AX,Australia/Sydney,AEDT,MQGPF.AX,1f109f61-9445-3f3d-98d9-5941beb970a3
MRRDF,PNK,2017-12-28 14:30:00,-18000000,Meridian Mining UK Societas,1,EQUITY,MERIDIAN MINING UK SOCIETAS,MRRDF,America/New_York,EST,MRRDF,1399b220-9846-3b7c-bae9-bf4112efdd84
MSQ.DU,DUS,2002-07-04 07:00:00,3600000,,1,EQUITY,MASCO CORP.  DL 1,MSQ.DU,Europe/Berlin,CET,MSQ.DU,f8b0a02d-54b0-3cb4-a113-3adc5d459162
MSYDX,NAS,2008-02-28 14:30:00,-18000000,MainStay MacKay Strategic Bond Fund Investor Class,1,MUTUALFUND,MainStay MacKay Unconstrained B,MSYDX,America/New_York,EST,MSYDX,1bc3b6d9-26fb-3cfe-b5db-b9312c5a5bf3
MTBDX,NAS,2019-11-01 13:30:00,-18000000,MainStay MacKay Tax Free Bond Fund Class R6,1,MUTUALFUND,MainStay MacKay Tax Free Bond F,MTBDX,America/New_York,EST,MTBDX,8f5b1e03-9f22-3af6-b62c-9839549ab606
MTEX,NMS,1999-02-16 14:30:00,-18000000,"Mannatech, Incorporated",1,EQUITY,"Mannatech, Incorporated",MTEX,America/New_York,EST,MTEX,d17bac68-bb9f-3adb-b42c-7c3fc45e7567
MTRLN.MX,MEX,,-21600000,SSgA SPDR ETFs Europe II Public Limited Company - SPDR MSCI Europe Materials UCITS ETF,1,ETF,SSGA SPDR ETFS EUROPE II PLC MS,MTRLN.MX,America/Mexico_City,CST,MTRLN.MX,c26ecf26-4907-38f7-bbc4-7a1f45707f49
MTT.MU,MUN,2000-01-03 07:00:00,3600000,,1,EQUITY,MATTEL INC.  DL 1,MTT.MU,Europe/Berlin,CET,MTT.MU,a114bf7d-602b-3e5d-bc14-896a288aca83
MUD-R.BK,SET,2017-04-17 04:00:00,25200000,Mud & Hound Public Company Limited,1,EQUITY,MUD & HOUND PUBLIC COMPANY LIMI,MUD-R.BK,Asia/Bangkok,ICT,MUD-R.BK,76747198-615b-3e8c-851d-c425febaff6c
MV9A.F,FRA,2012-07-09 07:00:00,3600000,,1,EQUITY,AMERICA MOVIL  A ADR/20,MV9A.F,Europe/Berlin,CET,MV9A.F,ee2ac1e1-b3ff-3a09-8f77-99e04c514af2
MVY.V,VAN,2012-08-02 14:30:00,-18000000,Moovly Media Inc.,1,EQUITY,MOOVLY MEDIA INC,MVY.V,America/Toronto,EST,MVY.V,b465d352-dd4e-31da-8f48-6a8f7a898ba5
MXNTHX=X,CCY,,0,,1,CURRENCY,MXN/THX,MXNTHX=X,Europe/London,GMT,MXNTHX=X,6d6ba8a2-f580-32a6-a868-4deafefde0b4
MXREX,NAS,2012-11-27 14:30:00,-18000000,Empower Real Estate Index Fund,1,MUTUALFUND,Great-West Real Estate Index Fu,MXREX,America/New_York,EST,MXREX,383e7f37-c8d7-3667-85e0-241c294fa451
MYO,ASE,2017-06-12 14:30:00,-18000000,"Myomo, Inc.",1,EQUITY,Myomo Inc.,MYO,America/New_York,EST,MYO,4c314810-af16-37cf-bac3-e0eafa8a7696
N1C.BE,BER,2007-12-28 07:00:00,3600000,,1,EQUITY,"CLICKS GROUP LTD  RC-,01",N1C.BE,Europe/Berlin,CET,N1C.BE,fd5ebedb-8b72-3c66-bffa-2b7d16824efd
N4521.FGI,FGI,,0,,1,INDEX,"FTSE NSX Overall Personal Care,",N4521.FGI,Europe/London,GMT,N4521.FGI,
N88.F,FRA,2022-06-13 07:00:00,3600000,Siili Solutions Oyj,1,EQUITY,SIILI SOLUTIONS OYJ,N88.F,Europe/Berlin,CET,N88.F,0b71dded-c8c5-35fe-b26d-16acb2f4c316
NAFINDXPM1.MX,MEX,2019-02-18 14:30:00,-21600000,Fondo de Promoción Bursátil SA de CV F.I.R.V.,1,MUTUALFUND,OPERADORA DE FONDOS NAFINSA SA ,NAFINDXPM1.MX,America/Mexico_City,CST,NAFINDXPM1.MX,aaf72a60-f4a7-39d4-97be-d806ca20c99d
NAG.F,FRA,2021-08-05 07:00:00,3600000,National Bank of Greece S.A.,1,EQUITY,NAT.B.GR. SPONS.ADR/1,NAG.F,Europe/Berlin,CET,NAG.F,334f0bb8-130f-3eac-857b-4f72e7233ba3
NAGF.F,FRA,2000-01-03 07:00:00,3600000,National Bank of Greece S.A.,1,EQUITY,NATL BK GREECE NAM.EO 1,NAGF.F,Europe/Berlin,CET,NAGF.F,e525e430-0947-3c8d-99f2-a43841f255d2
NAGF.HA,HAN,2015-06-24 07:00:00,3600000,,1,EQUITY,NATL BK GREECE NAM.EO 1,NAGF.HA,Europe/Berlin,CET,NAGF.HA,09c0ccdc-414e-32ae-bdff-ca2694799e90
NDA.DE,GER,1998-11-09 08:00:00,3600000,Aurubis AG,1,EQUITY,AURUBIS AG,NDA.DE,Europe/Berlin,CET,NDA.DE,12da254c-0fcb-3e1c-94d0-5086fdd18ef1
NDIEUSTKL1.CO,CPH,,3600000,Nordea Invest European Stars,1,EQUITY,Nordea Invest European Stars KL,NDIEUSTKL1.CO,Europe/Copenhagen,CET,NDIEUSTKL1.CO,862f1380-813b-3b47-92fe-cc7c7ebcd57b
NESGX,NAS,2002-05-23 14:30:00,-18000000,Needham Small Cap Growth Fund Retail Class,1,MUTUALFUND,Needham Small Cap Growth Fund -,NESGX,America/New_York,EST,NESGX,20d3270a-c99d-350e-8505-3dd65c52fe83
NEWCX,NAS,2001-03-15 14:30:00,-18000000,American Funds New World Fund Class C,1,MUTUALFUND,American Funds New World Fund C,NEWCX,America/New_York,EST,NEWCX,07b6253c-794f-3b26-b6d4-0cc570033154
NEWLIGHT.BO,BSE,2017-07-28 04:45:00,19800000,New Light Apparels Limited,1,EQUITY,NEW LIGHT APPARELS LIMTED,NEWLIGHT.BO,Asia/Kolkata,IST,NEWLIGHT.BO,39528302-d524-3a52-9aec-0907fba55db1
NHWK,ASE,2013-07-24 14:30:00,-18000000,"NightHawk Biosciences, Inc.",1,EQUITY,"NightHawk Biosciences, Inc.",NHWK,America/New_York,EST,NHWK,d6346a12-1fca-3344-b97b-c7faa74ea315
NIH.F,FRA,2019-04-12 07:00:00,3600000,Network International Holdings plc,1,EQUITY,"NETWORK INTERN. (WI)LS-,1",NIH.F,Europe/Berlin,CET,NIH.F,e7a142b4-042d-336c-90f3-e979b52e1281
NK8.SG,STU,2012-07-24 07:00:00,3600000,,1,EQUITY,Nuvasive Inc.,NK8.SG,Europe/Berlin,CET,NK8.SG,c75711a6-8e2d-31d3-b749-5fe8c5db6756
NMX201030.FGI,FGI,,0,,1,INDEX,FTSE 350 Pharmaceuticals and Bi,NMX201030.FGI,Europe/London,GMT,NMX201030.FGI,
NNA.MU,MUN,2018-09-17 07:00:00,3600000,,1,EQUITY,MAGELLAN FINL GRP,NNA.MU,Europe/Berlin,CET,NNA.MU,987920f0-8781-3b5d-a98c-a930c8bbafa6
NNENH.AS,AMS,,3600000,Nn Paraplufonds I N.V. - Nn Enhanced Index Sustainable North America Equity Fund,1,MUTUALFUND,NN ENHANCED INDEX SUSTAINABLE N,NNENH.AS,Europe/Amsterdam,CET,NNENH.AS,863166ee-6195-3965-bea2-69c92fcca15b
NPH.NZ,NZE,2019-08-19 23:00:00,46800000,Napier Port Holdings Limited,1,EQUITY,Napier Port Holdings Limited Or,NPH.NZ,Pacific/Auckland,NZDT,NPH.NZ,f2c6ae66-80f6-3d84-ab98-2aca7623399b
NSPL,PCX,2022-10-06 14:30:00,-18000000,NightShares 500 1x/1.5x ETF,1,ETF,Unified Series Trust NightShare,NSPL,America/New_York,EST,NSPL,728b6173-3594-320c-b3a9-d70b4a3ffc5d
NTETRF1.MX,MEX,2018-09-07 14:30:00,-21600000,"Fondo Banorte 15, S.A. de C.V., F.I.I.D.",1,MUTUALFUND,OPERADORA DE FONDOS BANORTE IXE,NTETRF1.MX,America/Mexico_City,CST,NTETRF1.MX,611b6f15-6eb8-3f94-afa6-e675573f3fba
NTP.F,FRA,2014-01-13 07:00:00,3600000,Abliva AB (publ),1,EQUITY,ABLIVA AB AK,NTP.F,Europe/Berlin,CET,NTP.F,2e2a64e5-02df-3f9d-9134-3d5b348fd7b4
NVCN.TO,TOR,2001-05-23 14:30:00,-18000000,Neovasc Inc.,1,EQUITY,NEOVASC INC,NVCN.TO,America/Toronto,EST,NVCN.TO,c71a0743-5cff-34a2-ba6f-cdebf3c10cea
NWBD,PNK,2000-01-03 14:30:00,-18000000,"New World Brands, Inc.",1,EQUITY,NEW WORLD BRANDS INC,NWBD,America/New_York,EST,NWBD,a5616963-3b38-3952-9a92-227971b11f62
NWZMX,NAS,2017-06-06 14:30:00,-18000000,Nationwide Loomis All Cap Growth Fund,1,MUTUALFUND,Nationwide Loomis All Cap Growt,NWZMX,America/New_York,EST,NWZMX,cf2698f8-c945-3c50-8130-8cc121d67163
NXS0.MU,MUN,2021-11-22 07:00:00,3600000,,1,EQUITY,NEXANS ADR  EO 1,NXS0.MU,Europe/Berlin,CET,NXS0.MU,edb027c6-1fb5-3fca-95fd-26fd76fd2ee9
O1MC34.SA,SAO,2020-03-23 13:00:00,-10800000,Omnicom Group Inc.,1,EQUITY,OMNICOM GROUDRN,O1MC34.SA,America/Sao_Paulo,BRT,O1MC34.SA,b50f9918-8e99-3f3e-9e6a-de6cfafdddb8
O3CA.Z,ZRH,,3600000,,1,INDEX,IS.INV.LEV.-3X XPEV NR DL,O3CA.Z,Europe/Zurich,CET,O3CA.Z,
O92.F,FRA,2022-07-20 07:00:00,3600000,Hiro Metaverse Acquisitions I S.A.,1,EQUITY,HIRO METAVER.ACQU. A LS 1,O92.F,Europe/Berlin,CET,O92.F,06fab155-c65e-3c2e-953a-c45ad9079701
OBSHX.OL,OSL,,3600000,,1,INDEX,Oslo Børs Shipping Index,OBSHX.OL,Europe/Oslo,CET,OBSHX.OL,
ODEH.HM,HAM,2001-10-31 07:00:00,3600000,SEB ImmoPortfolio Target Return Fund,1,ETF,SEB IMM.PTF TARG.RET.FD.,ODEH.HM,Europe/Berlin,CET,ODEH.HM,88aea75e-88e3-3bac-851f-e641e00e71a1
ODF.OL,OSL,2000-01-05 08:00:00,3600000,Odfjell SE,1,EQUITY,ODFJELL SER. A,ODF.OL,Europe/Oslo,CET,ODF.OL,f54342aa-4fe6-3305-a76c-1f4294859ae0
OILS.JK,JKT,2021-09-06 03:00:00,25200000,PT Indo Oil Perkasa Tbk,1,EQUITY,Indo Oil Perkasa Tbk.,OILS.JK,Asia/Jakarta,WIB,OILS.JK,83efd591-b8c7-37a1-a784-2af78797318d
OMRJPY=X,CCY,2017-06-20 00:00:00,0,,1,CURRENCY,OMR/JPY,OMRJPY=X,Europe/London,GMT,OMRJPY=X,e548edeb-57cc-3185-98ef-48e987e8af72
OROVY,PNK,2009-10-26 13:30:00,-18000000,Orient Overseas (International) Limited,1,EQUITY,ORIENT OVERSEAS INT ADR EACH RE,OROVY,America/New_York,EST,OROVY,5fe52ed4-7b0b-39e1-9c42-c6c1d8d3e41d
OTA.DE,GER,2021-05-05 08:00:00,3600000,,1,EQUITY,OBOTECH ACQUISITION EO1,OTA.DE,Europe/Berlin,CET,OTA.DE,92e8f018-4ae4-30fd-b3d0-64895e569363
OTE.DU,DUS,2002-07-09 07:00:00,3600000,,1,EQUITY,HELLENIC TELEC. ORG. NAM.,OTE.DU,Europe/Berlin,CET,OTE.DU,288adedd-5aed-369c-a44a-e9e10e489c37
OUSP.Z,ZRH,,3600000,,1,INDEX,I.SS HERM.G.D.5.14 PR EO,OUSP.Z,Europe/Zurich,CET,OUSP.Z,
OXMQ.DU,DUS,2014-07-28 07:00:00,3600000,,1,ETF,RSI INTERNATIONAL UI,OXMQ.DU,Europe/Berlin,CET,OXMQ.DU,3caa463f-d520-35ee-b59f-03fdaf6a86d2
P1AY34.SA,SAO,2020-02-10 12:00:00,-10800000,"Paychex, Inc.",1,EQUITY,PAYCHEX INC DRN,P1AY34.SA,America/Sao_Paulo,BRT,P1AY34.SA,e9093dd1-327d-3bd0-b994-a744ca03d6e3
P3ID.HM,HAM,,3600000,,1,ETF,PICTET-GL.MEGAT.S.P DYEO,P3ID.HM,Europe/Berlin,CET,P3ID.HM,
P5AB.BE,BER,,3600000,,1,ETF,PEH EMPIRE INH. P,P5AB.BE,Europe/Berlin,CET,P5AB.BE,
P7V.MU,MUN,2020-07-28 07:00:00,3600000,Photon Energy N.V.,1,EQUITY,"PHOTON ENERGY NV  EO-,01",P7V.MU,Europe/Berlin,CET,P7V.MU,9127a27f-01cf-3110-88e9-d665b8b8ff13
PABL.L,LSE,2021-10-04 08:00:00,0,Lyxor Net Zero 2050 S&P 500 Climate PAB (DR) UCITS ETF - Acc,1,ETF,MULTI UNITS LUXEMBOURG LYXOR NE,PABL.L,Europe/London,GMT,PABL.L,bd8ca87a-d408-3981-9710-586dc1b7466d
PACIX,NAS,1987-09-25 14:30:00,-18000000,Columbia Convertible Securities Fund,1,MUTUALFUND,"Columbia Fds Srs Tr, Columbia C",PACIX,America/New_York,EST,PACIX,b242645c-024f-35c6-80cb-70c867a7b701
PAMB-X3.MX,MEX,,-21600000,,1,MUTUALFUND,COMPASS INVESTMENTS DE MEXICO C,PAMB-X3.MX,America/Mexico_City,CST,PAMB-X3.MX,
PASO,PNK,2008-06-03 14:30:00,-18000000,"Patient Access Solutions, Inc.",1,EQUITY,PATIENT ACCESS SOLUTIONS INC,PASO,America/New_York,EST,PASO,eb9aa2c2-e39a-3383-a750-f95e3adcc7bf
PATI4F.SA,SAO,,-10800000,,1,EQUITY,PANATLANTICAPN,PATI4F.SA,America/Sao_Paulo,BRT,PATI4F.SA,
PCE1.SG,STU,2007-12-31 07:00:00,3600000,,1,EQUITY,Booking Holdings Inc.,PCE1.SG,Europe/Berlin,CET,PCE1.SG,27f41eea-ba07-3c3c-b39d-2b1432fe8678
PCIPX,NAS,2008-04-30 14:30:00,-18000000,PIMCO California Intermediate Municipal Bond Fund,1,MUTUALFUND,PIMCO California Intermediate M,PCIPX,America/New_York,EST,PCIPX,ff1d0856-5f66-36dc-8d6c-e0091a0c0eb3
PCU.MU,MUN,2021-01-21 07:00:00,3600000,,1,EQUITY,"SOUTHERN COPPER  DL-,01",PCU.MU,Europe/Berlin,CET,PCU.MU,571e0826-4420-3df8-bacd-5abcc09d7fe3
PEIZX,NAS,1996-02-29 14:30:00,-18000000,PGIM Jennison Value Fund,1,MUTUALFUND,PGIM Jennison Value Fund Class ,PEIZX,America/New_York,EST,PEIZX,89e590c4-0b75-39bb-b1db-d4221da15d94
PF7B.BE,BER,,3600000,,1,ETF,ETFM.-ETFMG PR.CY.SE.ETF,PF7B.BE,Europe/Berlin,CET,PF7B.BE,
PHT,NYQ,2002-04-26 14:30:00,-18000000,"Pioneer High Income Fund, Inc.",1,EQUITY,Pioneer High Income Trust  of B,PHT,America/New_York,EST,PHT,91681caf-5c49-31f2-9688-c2e3da899da7
PIBQX,NAS,2017-11-27 14:30:00,-18000000,PGIM Balanced Fund- Class R6,1,MUTUALFUND,PGIM Balanced Fund Class R6,PIBQX,America/New_York,EST,PIBQX,3f21827b-53fb-3af3-ba27-7e39ecb55f39
PIEQX,NAS,2000-11-30 14:30:00,-18000000,T. Rowe Price International Equity Index Fund,1,MUTUALFUND,T. Rowe Price Intl Equity Index,PIEQX,America/New_York,EST,PIEQX,f8de8df8-1a46-3e37-9ac3-793f71ac8056
PKOASZEWZ.WA,WSE,,3600000,Pko Absolutnej Stopy Zwrotu Europa Wschod Zachod Fiz,1,MUTUALFUND,PKOASZEWZ,PKOASZEWZ.WA,Europe/Warsaw,CET,PKOASZEWZ.WA,adcc3951-d673-3c77-af8f-1d11f7963739
PLNDKX=X,CCY,,0,,1,CURRENCY,PLN/DKX,PLNDKX=X,Europe/London,GMT,PLNDKX=X,842564a7-4788-3130-b3aa-bb5cd74548ad
PLOPNPL00013.SG,STU,,3600000,,1,EQUITY,Oponeo.pl SA,PLOPNPL00013.SG,Europe/Berlin,CET,PLOPNPL00013.SG,
PM9A.DU,DUS,2014-08-04 07:00:00,3600000,,1,ETF,PIMCO GL I.-T.R.B.E EO-HA,PM9A.DU,Europe/Berlin,CET,PM9A.DU,3624e762-d688-39f9-bbf9-df5bb890aa23
PMOCX,NAS,2006-09-29 14:30:00,-18000000,Putnam Minnesota Tax Exempt Income Fund Class C,1,MUTUALFUND,Putnam Minnesota Tax Exempt Inc,PMOCX,America/New_York,EST,PMOCX,051e26c0-1277-3eeb-8585-af40f20470cf
PP.TI,TLO,,3600000,,1,EQUITY,KERING,PP.TI,Europe/Rome,CET,PP.TI,
PP3.F,FRA,2018-02-15 07:00:00,3600000,FinVolution Group,1,EQUITY,FINVOLUTION GRP (SP.ADR),PP3.F,Europe/Berlin,CET,PP3.F,c85528d1-08ee-3de8-9b96-eb4876bf9d80
PPH.NZ,NZE,2014-08-13 23:00:00,46800000,Pushpay Holdings Limited,1,EQUITY,Pushpay Holdings Limited Ordina,PPH.NZ,Pacific/Auckland,NZDT,PPH.NZ,fde1e3cf-2c7e-3591-b710-2cad2f807920
PPL.F,FRA,2007-12-28 07:00:00,3600000,PannErgy Nyrt.,1,EQUITY,PANNERGY NYRT.NAM.UF 20,PPL.F,Europe/Berlin,CET,PP9.F,3378ed83-9757-3c93-9c1c-f86f44280d79
PREB-R.BK,SET,2007-12-28 03:00:00,25200000,Pre-Built Public Company Limited,1,EQUITY,PRE-BUILT PUBLIC COMPANY LIMITE,PREB-R.BK,Asia/Bangkok,ICT,PREB-R.BK,43c1db0a-2aa1-3d0c-b264-1f256b507107
PRKIX,NAS,2017-05-04 14:30:00,-18000000,T. Rowe Price U.S. Treasury Intermediate Index Fund,1,MUTUALFUND,T. Rowe Price U.S. Treasury Int,PRKIX,America/New_York,EST,PRKIX,a5d1d96c-bba4-3742-88e2-eadf657e1697
PRU.BE,BER,2000-01-03 07:00:00,3600000,,1,EQUITY,"PRUDENTIAL PLC  LS-,05",PRU.BE,Europe/Berlin,CET,PRU.BE,74a5e0ad-8e39-3196-b0a6-5408096ed428
PSG-F13.TA,TLV,,7200000,Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 40,1,ETF,PSG.TEL-B40 IL,PSG-F13.TA,Asia/Jerusalem,IST,PSG-F13.TA,472eab1c-fc57-3e2f-bb7f-6e7768bf0344
PSGYO.IS,IST,,7200000,Pasifik Gayrimenkul Yatirim Ortakligi A.S.,1,EQUITY,PASIFIK GMYO,PSGYO.IS,Europe/Istanbul,TRT,PSGYO.IS,24073c16-7248-3278-a086-2f97319b34cd
PSKCX,NAS,2000-12-29 14:30:00,-18000000,Virtus KAR Mid-Cap Growth Fund Class C,1,MUTUALFUND,Virtus KAR Mid-Cap Growth Fund ,PSKCX,America/New_York,EST,PSKCX,31e2a39c-cbf4-347d-91ec-a259237158f1
PSWD.SG,STU,,3600000,,1,MUTUALFUND,Invesco FTSE RAFI All World 300,PSWD.SG,Europe/Berlin,CET,PSWD.SG,
PSX,NYQ,2012-04-12 14:30:00,-18000000,Phillips 66,1,EQUITY,Phillips 66,PSX,America/New_York,EST,PSX,6fbece3e-56c2-320b-b268-a2144205769e
PUMXF,PNK,2008-03-07 14:30:00,-18000000,Puma Exploration Inc.,1,EQUITY,PUMA EXPLORATION INC,PUMXF,America/New_York,EST,PUMXF,8553fe7a-5a4b-3fc1-bb62-9af81ad79f04
PWF-PE.TO,TOR,2007-08-29 14:30:00,-18000000,Power Financial Corporation,1,EQUITY,POWER FIN SER D PR,PWF-PE.TO,America/Toronto,EST,PWF-PE.TO,76329b8a-4c20-3216-ae46-dd155c88cc12
PXLX.DU,DUS,2021-08-27 07:00:00,3600000,,1,EQUITY,"PIXELWORKS INC.NEW DL-,01",PXLX.DU,Europe/Berlin,CET,PXLX.DU,b15ebf1d-bcf9-381b-a541-b52d21e61fc7
PZIMX,NAS,2014-04-01 14:30:00,-18000000,Pzena Mid Cap Value Fund Institutional Class,1,MUTUALFUND,Pzena Mid Cap Value Fund - Inst,PZIMX,America/New_York,EST,PZIMX,0f896b91-050c-3a58-b1e1-95abf18b47ac
Q000.Z,ZRH,,3600000,,1,INDEX,STX AM600 HEALTH C.RE USD,Q000.Z,Europe/Zurich,CET,Q000.Z,
Q0BW.Z,ZRH,2018-01-18 08:00:00,3600000,,1,INDEX,STX GL1800 CHEM.PR USD,Q0BW.Z,Europe/Zurich,CET,Q0BW.Z,28b4d24b-8625-3184-adcf-1b4e9f9f28e5
Q1L5.Z,ZRH,,3600000,,1,INDEX,STXE 50 ESG+ NR EO,Q1L5.Z,Europe/Zurich,CET,Q1L5.Z,
Q1SR.Z,ZRH,,3600000,,1,INDEX,STX IN.DE.MK.SM.CAP NR DL,Q1SR.Z,Europe/Zurich,CET,Q1SR.Z,
Q1UP.Z,ZRH,,3600000,,1,INDEX,STX EU.600 IND.TELE.PR DL,Q1UP.Z,Europe/Zurich,CET,Q1UP.Z,
Q2EK.Z,ZRH,,3600000,,1,INDEX,STX.SPAIN ALL CAP PR DL,Q2EK.Z,Europe/Zurich,CET,Q2EK.Z,
Q3G6.Z,ZRH,,3600000,,1,INDEX,STX.AS.PA.AC SC GR EO,Q3G6.Z,Europe/Zurich,CET,Q3G6.Z,
Q4NE.Z,ZRH,,3600000,,1,INDEX,S.GREATER CHINA LC PR EO,Q4NE.Z,Europe/Zurich,CET,Q4NE.Z,
QA7.MU,MUN,2019-10-11 07:00:00,3600000,,1,EQUITY,"QUBICGAMES S.A.  ZY -,10",QA7.MU,Europe/Berlin,CET,QA7.MU,4e2efcd9-74de-33a4-9b70-ab4231e02aca
QARGBP=X,CCY,2004-09-22 00:00:00,0,,1,CURRENCY,QAR/GBP,QARGBP=X,Europe/London,GMT,QARGBP=X,e57bf1b1-f2e3-33be-88d0-79d3c067c959
QDVAX,NAS,2013-10-03 14:30:00,-18000000,EquityCompass Quality Dividend Fund,1,MUTUALFUND,Quality Dividend Fund- Class A,QDVAX,America/New_York,EST,QDVAX,a421b8ef-5849-3a69-89fb-6a69fd581319
QDVC.F,FRA,2016-10-24 07:00:00,3600000,iShares Edge MSCI USA Size Factor UCITS ETF,1,ETF,ISHSIV-E.MSCI USA SIZE.F.,QDVC.F,Europe/Berlin,CET,QDVC.F,e5f4e649-7e9f-3225-b15e-e2672ced2a41
QDVH.DU,DUS,,3600000,,1,ETF,ISHSV-S+P500 FIN.SECT.DLA,QDVH.DU,Europe/Berlin,CET,QDVH.DU,
QH=F,NYM,2002-05-23 05:00:00,-18000000,,1,FUTURE,"E-mini NY Harbor ULSD Futures,A",QHJ23.NYM,America/New_York,EST,QH=F,8b22aa53-f001-304e-ab54-000e38ba4a38
QIACX,NAS,2002-10-02 14:30:00,-18000000,Federated Hermes MDT All Cap Core Fund Institutional Shares,1,MUTUALFUND,Federated Hermes MDT All Cap Co,QIACX,America/New_York,EST,QIACX,1bbc1086-0b5b-301c-9296-3982aff481e3
QLSGX,NAS,2016-07-05 14:30:00,-18000000,Federated Hermes MDT Small Cap Growth Fund Class R6,1,MUTUALFUND,Federated Hermes MDT Small Cap ,QLSGX,America/New_York,EST,QLSGX,0e3f03fb-d811-36d7-8bbe-23b036733330
QLT.JO,JNB,2018-06-26 08:00:00,7200000,Quilter plc,1,EQUITY,Quilter plc,QLT.JO,Africa/Johannesburg,SAST,QLT.JO,77a4b723-f5fe-3329-907f-ee4d41a5365e
QQC,NGM,2020-12-11 14:30:00,-18000000,Simplify Nasdaq 100 plus convexity ETF,1,ETF,Simplify Nasdaq 100 PLUS Convex,QQC,America/New_York,EST,QQC,104f1519-64f5-3d8d-9288-71048cfe465b
RAMANEWS.NS,NSI,2002-07-01 04:45:00,19800000,Shree Rama Newsprint Limited,1,EQUITY,SHREE RAMA NEWSPRI,RAMANEWS.NS,Asia/Kolkata,IST,RAMANEWS.NS,ebd4bb2a-1bbb-3faa-b70c-edecdd76dee6
RAMINFO.BO,BSE,2000-06-05 04:45:00,19800000,Raminfo Limited,1,EQUITY,RAMINFO LIMITED,RAMINFO.BO,Asia/Kolkata,IST,RAMINFO.BO,9f190e5c-ab67-3a51-87b3-8abfbc3a5fe2
RAPT4F.SA,SAO,,-10800000,,1,EQUITY,RANDON PART PN      N1,RAPT4F.SA,America/Sao_Paulo,BRT,RAPT4F.SA,
