symbol,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,gmtOffSetMilliseconds,maxAge
22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF
IM.F,YHD,MUTUALFUND,IM.F,IM.F,,,,America/New_York,EST,,-18000000,1
0P0001CGYD,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,BlackRock Emerging Markets Alph,0P0001CGYD,America/New_York,EST,0P0001CGYD,f8f99542-9fd2-3640-8faf-4695c59e6969
0P0001CJHH.F,,,,,1,NONE,,0P0001CJHH.F,,,0P0001CJHH.F,c1068440-9f1b-3969-a213-0dd929e371d0
0P0001CNF0.L,LSE,2018-02-28 08:00:00,0,Legal &amp; General UK Index Trust H Class Accumulation,1,MUTUALFUND,Legal & General UK Index Trust ,0P0001CNF0.L,Europe/London,GMT,0P0001CNF0.L,a545d0d8-8bbc-3e26-8894-4e072cd94874
0P0001CP8A.TO,TOR,2018-02-16 14:30:00,-18000000,BMO Dividend Fund Series G,1,MUTUALFUND,BMO Dividend Fund Series G,0P0001CP8A.TO,America/Toronto,EST,0P0001CP8A.TO,165aef43-bc40-3e44-8464-3c297c091f80
0P0001CRTK,,,,,1,NONE,,0P0001CRTK,,,0P0001CRTK,11292357-e954-37a0-814f-840528aaaab2
0P0001CT6K.IR,,,,,1,NONE,,0P0001CT6K.IR,,,0P0001CT6K.IR,bbe68268-50b3-31ca-a854-341d723a8736
0P0001CXDN,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,FSITC Global AI FinTech USD N,0P0001CXDN,America/New_York,EST,0P0001CXDN,104819fd-11f3-3e50-b076-18025635add8
0P0001CZ6W,,,,,1,NONE,,0P0001CZ6W,,,0P0001CZ6W,669aad6d-1c4a-3eac-94d0-4ab9c22e1af3
0P0001D25J.F,FRA,2020-09-04 06:00:00,3600000,Wellington Opportunistic Fixed Income Fund EUR Class N Accumulating Hedged,1,MUTUALFUND,Wellington Opportunistic Fixed ,0P0001D25J.F,Europe/Berlin,CET,0P0001D25J.F,158b426a-8c08-3086-a610-131bdfb16294
0P0001D3MS.F,FRA,2018-04-30 06:00:00,3600000,Santander Responsabilidad Solidario Cartera FI,1,MUTUALFUND,Santander Responsabilidad Solid,0P0001D3MS.F,Europe/Berlin,CET,0P0001D3MS.F,53a72422-7382-3df7-a217-4d6cd11b03a6
0P0001D6RY.SI,,,,,1,NONE,,0P0001D6RY.SI,,,0P0001D6RY.SI,3a5b1572-4d8e-3ad5-a551-fa10555d6bbc
0P0001D7OT.F,,,,,1,NONE,,0P0001D7OT.F,,,0P0001D7OT.F,89fc9a36-9b66-3ec3-8df3-3b3edd1fb889
0P0001DBM8.F,,,,,1,NONE,,0P0001DBM8.F,,,0P0001DBM8.F,38801a44-6127-31a6-a653-83477016aa78
0P0001DBUS,PNK,2020-02-11 14:30:00,-18000000,,1,MUTUALFUND,Fidelity Catégorie Bâtisseurs,0P0001DBUS,America/New_York,EST,0P0001DBUS,9fbd17ee-e3ea-39c7-8489-acdf92dc3702
0P0001DC7T.L,LSE,2018-06-01 07:00:00,0,Legal &amp; General UK MID Cap Index Fund R Class Distribution,1,MUTUALFUND,Legal & General UK MID Cap Inde,0P0001DC7T.L,Europe/London,GMT,0P0001DC7T.L,2c27cea0-a667-37f7-b0ab-4008ce079674
0P0001DCF5.F,FRA,2018-05-11 06:00:00,3600000,BNY Mellon Global Funds PLC - BNY Mellon Japan Small Cap Equity Focus Fund EUR G Acc Hedged,1,MUTUALFUND,BNY Mellon Global Funds PLC - B,0P0001DCF5.F,Europe/Berlin,CET,0P0001DCF5.F,2beaa851-e738-3509-9a35-064a22624f63
0P0001DDBS.F,FRA,2018-03-19 07:00:00,3600000,Essentiel Convictions,1,MUTUALFUND,Essentiel Convictions,0P0001DDBS.F,Europe/Berlin,CET,0P0001DDBS.F,ad415a31-3f01-3dc5-825f-f693d1958a99
0P0001DEPH.TO,TOR,2018-05-14 13:30:00,-18000000,BMO Growth ETF Portfolio GIF 75/100 Class F,1,MUTUALFUND,BMO FPG 75/100 Portefeuille FNB,0P0001DEPH.TO,America/Toronto,EST,0P0001DEPH.TO,a24470f8-23c2-3de6-900b-800cacb1c450
0P0001DFIQ.SW,,,,,1,NONE,,0P0001DFIQ.SW,,,0P0001DFIQ.SW,d47c6478-480d-3273-8b06-c2e0f7efee21
0P0001DFKP.F,,,,,1,NONE,,0P0001DFKP.F,,,0P0001DFKP.F,12eae3d6-f235-36d1-962e-96cced7bb9b2
0P0001DFNV.SW,,,,,1,NONE,,0P0001DFNV.SW,,,0P0001DFNV.SW,a22886b9-bd8b-38e1-aa66-3e73e45e3d54
0P0001DH48.F,,,,,1,NONE,,0P0001DH48.F,,,0P0001DH48.F,64dd751f-0b31-3f16-bec2-58afab8af766
0P0001DHRH.IR,,,,,1,NONE,,0P0001DHRH.IR,,,0P0001DHRH.IR,8604cdae-4172-3080-bfd3-1d34f5833933
0P0001DILY,,,,,1,NONE,,0P0001DILY,,,0P0001DILY,574e1e41-4475-39ca-9799-5466dafb50df
0P0001DJBW.BO,BSE,2018-07-06 03:45:00,19800000,Nippon India Nivesh Lakshya Fund - Regular Plan - Quarterly Dividend Reinvestment,1,MUTUALFUND,Nippon India Nivesh Lakshya Fun,0P0001DJBW.BO,Asia/Kolkata,IST,0P0001DJBW.BO,cef99df8-bac9-345c-8306-a16e8c64fb1a
0P0001DK1Q.F,,,,,1,NONE,,0P0001DK1Q.F,,,0P0001DK1Q.F,05708de4-a008-3319-95f9-366f64bd646d
0P0001DK2Y.F,,,,,1,NONE,,0P0001DK2Y.F,,,0P0001DK2Y.F,c2b5b567-50c0-3e66-9bcd-3897777cc449
0P0001DYGJ.F,FRA,2018-05-25 06:00:00,3600000,Horos Internacional PP,1,MUTUALFUND,Horos Internacional PP,0P0001DYGJ.F,Europe/Berlin,CET,0P0001DYGJ.F,c0d0ef2d-b48b-3c8d-8bfe-461c13d1f4f6
0P0001E0A2.F,FRA,2018-06-29 06:00:00,3600000,IDAM Armonia C,1,MUTUALFUND,IDAM Armonia C,0P0001E0A2.F,Europe/Berlin,CET,0P0001E0A2.F,cdd2895c-8a1a-367f-b78d-945497a2e3a8
0P0001E0G1.F,FRA,2018-06-01 06:00:00,3600000,GF Ethique Convictions,1,MUTUALFUND,Ethique Convictions GF,0P0001E0G1.F,Europe/Berlin,CET,0P0001E0G1.F,17fdf7c1-55e0-30e7-834e-7249c2082011
0P0001E1H2.F,,,,,1,NONE,,0P0001E1H2.F,,,0P0001E1H2.F,28c7a32e-8eaa-3ac4-9e1b-a9e266828488
0P0001EFMG.IR,,,,,1,NONE,,0P0001EFMG.IR,,,0P0001EFMG.IR,1861ea80-25a3-371c-af7f-68f2ca2d780a
0P0001EFTT.TO,TOR,2018-07-09 13:30:00,-18000000,CAN Bal Alloc (PSG) 75/75 (PP),1,MUTUALFUND,CAN Répartition équilibré 75,0P0001EFTT.TO,America/Toronto,EST,0P0001EFTT.TO,f8310747-51c9-3a23-9a5c-7bf389635be6
0P0001EFWO.TO,TOR,2018-07-09 13:30:00,-18000000,CAN Mac Bal Inc (PSG) 75/100 (PP),1,MUTUALFUND,CAN Mac Bal Inc 75/100 (PP),0P0001EFWO.TO,America/Toronto,EST,0P0001EFWO.TO,06c10648-a880-31d9-9fae-87a8b2c509eb
0P0001EFYE.TO,TOR,2018-07-09 13:30:00,-18000000,CAN Short T Bd (Port) 75/75 (P),1,MUTUALFUND,CAN Obligations à court terme ,0P0001EFYE.TO,America/Toronto,EST,0P0001EFYE.TO,d45f4443-5eaa-371f-9911-2581ea1c0e54
0P0001EGEL.TO,TOR,2018-07-09 13:30:00,-18000000,GWL Core Plus Bond (P)75/75 (P),1,MUTUALFUND,GWL Core Plus Bond (P)75/75 (P),0P0001EGEL.TO,America/Toronto,EST,0P0001EGEL.TO,b0f6bb3b-89ad-3b2b-8f41-fcef95c22182
0P0001EGOU.TO,TOR,2018-07-09 13:30:00,-18000000,GWL Gbl Infra Eq (LC)100/100 (PP),1,MUTUALFUND,GWL Gbl Infra Eq (LC)100/100 (P,0P0001EGOU.TO,America/Toronto,EST,0P0001EGOU.TO,a63ae2fd-d4db-358a-bc04-3f34e9a73618
0P0001EGV3.TO,TOR,2018-07-09 13:30:00,-18000000,LON Core Bond (P) 75/75 (P),1,MUTUALFUND,LON Core Bond (P) 75/75 (P),0P0001EGV3.TO,America/Toronto,EST,0P0001EGV3.TO,c3551b8f-a9c7-383b-995c-bfe13d7ebf3a
0P0001EGYH.TO,TOR,2018-07-09 13:30:00,-18000000,LON FT Bal Inc (PSG) 100/100 (P),1,MUTUALFUND,LON FT Bal Inc (PSG) 100/100 (,0P0001EGYH.TO,America/Toronto,EST,0P0001EGYH.TO,611a4669-8bb4-3d7d-97f1-011df192a0d3
0P0001EGYX.TO,TOR,2018-07-09 13:30:00,-18000000,LON Gbl Balanced (M) 75/75 (P),1,MUTUALFUND,LON Gbl Balanced (M) 75/75 (P),0P0001EGYX.TO,America/Toronto,EST,0P0001EGYX.TO,c4108d88-1b9c-3cc5-b9c3-09deabccdce6
0P0001EHCN.SI,,,,,1,NONE,,0P0001EHCN.SI,,,0P0001EHCN.SI,5f16bddd-3a03-3a2d-9a51-6669017dc8ec
0P0001EKDU.F,,,,,1,NONE,,0P0001EKDU.F,,,0P0001EKDU.F,e9e1f0ea-4552-3f1b-b37d-382d8af2a512
0P0001ENU7,,,,,1,NONE,,0P0001ENU7,,,0P0001ENU7,8df65c4d-cd1a-35db-a272-4525c0cb9a88
0P0001EPLO.F,FRA,2019-06-21 06:00:00,3600000,Temperantia B FI,1,MUTUALFUND,Temperantia B FI,0P0001EPLO.F,Europe/Berlin,CET,0P0001EPLO.F,df7fdaed-ac5d-3585-a830-15a141157e54
0P0001EPOW,,,,,1,NONE,,0P0001EPOW,,,0P0001EPOW,d1cb2ef8-e980-396e-9cf4-4c62e1187fa4
0P0001ERCB.F,FRA,2018-10-05 06:00:00,3600000,BNY Mellon Global Funds PLC - BNY Mellon Global Equity Income Fund EUR W Acc Hedged,1,MUTUALFUND,BNY Mellon Global Funds PLC - B,0P0001ERCB.F,Europe/Berlin,CET,0P0001ERCB.F,1995849a-ae7c-31cb-9674-ae26e278bfe4
0P0001ESK9.F,,,,,1,NONE,,0P0001ESK9.F,,,0P0001ESK9.F,7d8947ec-1db7-3084-b389-23ac23965b2f
0P0001EV0S.HK,HKG,2018-05-10 01:30:00,28800000,Bosera Investment Funds - Bosera-Orient Sun Rise Greater China Bond Fund Class I RMB Income,1,MUTUALFUND,Bosera Investment Funds - Boser,0P0001EV0S.HK,Asia/Hong_Kong,HKT,0P0001EV0S.HK,ae15976d-a00f-3652-8552-bef7a6dcc082
0P0001EW9K,,,,,1,NONE,,0P0001EW9K,,,0P0001EW9K,838c3793-249c-30dc-9c0a-bf9ba0003337
0P0001F2PD.L,LSE,2018-11-30 08:00:00,0,ASI Multi-Manager Multi-Asset Distribution Portfolio M Inc,1,MUTUALFUND,ASI Multi-Manager Multi-Asset D,0P0001F2PD.L,Europe/London,GMT,0P0001F2PD.L,ee04b25b-fb6c-3d7b-8b17-8f6f8f32cc24
0P0001F2PR.TO,TOR,2018-11-07 14:30:00,-18000000,CI Munro Alternative Global Growth Fund I,1,MUTUALFUND,Fonds alternatif de croissance ,0P0001F2PR.TO,America/Toronto,EST,0P0001F2PR.TO,1c022d58-460a-3921-bb5b-d07c20529c83
0P0001F50Y.T,,,,,1,NONE,,0P0001F50Y.T,,,0P0001F50Y.T,eb6ee290-54fe-308c-a884-d303074f939a
0P0001F9UH.L,LSE,2021-06-08 07:00:00,0,HSBC Global Funds ICAV - Global Aggregate Bond Index Fund S2QHGBP,1,MUTUALFUND,HSBC Global Funds ICAV - Global,0P0001F9UH.L,Europe/London,GMT,0P0001F9UH.L,aa1c4c55-05e0-35b2-bc53-1925cb673f8f
0P0001F9Y7.BO,BSE,2018-12-18 03:45:00,19800000,IDBI Dividend Yield Fund Direct Dividend Reinvestment,1,MUTUALFUND,IDBI Dividend Yield Fund Direct,0P0001F9Y7.BO,Asia/Kolkata,IST,0P0001F9Y7.BO,04d63fe4-5eee-390a-8f17-76fb2ed944a0
0P0001FA7O.F,FRA,2019-01-02 07:00:00,3600000,Arca Cedola Attiva 2024 IX P,1,MUTUALFUND,Arca Cedola Attiva 2024 IX P,0P0001FA7O.F,Europe/Berlin,CET,0P0001FA7O.F,8d9e7c92-6b6f-3303-955f-4b93c39e0e75
0P0001FAS7,,,,,1,NONE,,0P0001FAS7,,,0P0001FAS7,00a7858f-3e53-3025-9ec5-762899b6632b
0P0001FATZ.L,LSE,2018-01-02 08:00:00,0,VT Tyndall Global Select Fund Class A GBP Income,1,MUTUALFUND,VT Tyndall Global Select Fund C,0P0001FATZ.L,Europe/London,GMT,0P0001FATZ.L,acab5f58-ab5f-3c04-9cda-5fe80d884015
0P0001FBKB.F,,,,,1,NONE,,0P0001FBKB.F,,,0P0001FBKB.F,44d3dafd-3e68-3f8f-885b-378e3ca5289b
0P0001FC88.SI,SES,2018-01-02 01:00:00,28800000,GAM Star Fund plc - GAM Star Credit Opportunities (USD) Class MCI SGD Hedged Income II,1,MUTUALFUND,GAM Star Fund plc - GAM Star Cr,0P0001FC88.SI,Asia/Singapore,SGT,0P0001FC88.SI,c9619514-3253-3b32-b172-a5714605fb3b
0P0001FDIF.L,LSE,2019-06-14 07:00:00,0,TM Rates Credit and Inflation Exposure B GBP Accumulation,1,MUTUALFUND,TM Rates Credit and Inflation E,0P0001FDIF.L,Europe/London,GMT,0P0001FDIF.L,06049060-e0b4-3fd1-bace-7e6464c326b9
0P0001FF3A.F,,,,,1,NONE,,0P0001FF3A.F,,,0P0001FF3A.F,c74e6297-57d1-3e20-bb95-0f6944931765
0P0001FU3G.BO,BSE,2019-02-21 03:45:00,19800000,DSP Nifty 50 Index Fund Regular Dividend Reinvestment,1,MUTUALFUND,DSP Nifty 50 Index Fund Regular,0P0001FU3G.BO,Asia/Kolkata,IST,0P0001FU3G.BO,f2afde8a-8986-3e51-87b6-ee961b1c71cd
0P0001FVI1,PNK,2019-01-17 14:30:00,-18000000,,1,MUTUALFUND,Pacific Multi-Asset Accumulator,0P0001FVI1,America/New_York,EST,0P0001FVI1,c3dc918d-d519-3c98-b240-56a6dac8926c
0P0001H0AY,,,,,1,NONE,,0P0001H0AY,,,0P0001H0AY,2baabd71-5ee9-364b-99b2-43ce9c772331
0P0001H0KZ.TO,TOR,2018-05-14 13:30:00,-18000000,Manulife Fundamental Equity Seg Fund MLIA B,1,MUTUALFUND,Manulife Fundamental Equity Seg,0P0001H0KZ.TO,America/Toronto,EST,0P0001H0KZ.TO,c1121537-f4f5-331b-a1f3-492ad690911b
0P0001H1X1.F,,,,,1,NONE,,0P0001H1X1.F,,,0P0001H1X1.F,03b5ef46-f569-3b67-aec1-4c9372a96d5b
0P0001H4PN.L,LSE,2019-03-25 08:00:00,0,ASI MyFolio Index II Fund Institutional B Fixed Accumulation,1,MUTUALFUND,ASI MyFolio Index II Fund Insti,0P0001H4PN.L,Europe/London,GMT,0P0001H4PN.L,1db6342f-5946-3835-a5d2-f4f331d482b7
0P0001H7YF.L,,,,,1,NONE,,0P0001H7YF.L,,,0P0001H7YF.L,77f9e4e8-2d5b-3d93-8d3d-bd64102d8f93
0P0001H8G9,PNK,2020-02-12 14:30:00,-18000000,,1,MUTUALFUND,CI Gold Corporate Class P,0P0001H8G9,America/New_York,EST,0P0001H8G9,c0a522d4-0732-339a-821b-0a525c4c1ce2
0P0001H9X5.TO,TOR,2018-01-02 14:30:00,-18000000,Dynamic Global All Terrain Fund O,1,MUTUALFUND,Dynamic Global All Terrain Fund,0P0001H9X5.TO,America/Toronto,EST,0P0001H9X5.TO,3f3a7c12-96ff-3988-956e-18e90aa27330
0P0001HAKJ.ST,,,,,1,NONE,,0P0001HAKJ.ST,,,0P0001HAKJ.ST,f6b55cd3-37ad-367b-b829-918d3d15c25c
0P0001HBRZ.L,LSE,2019-05-21 07:00:00,0,TB Chawton Investment Funds - TB Chawton Global Equity Income Fund F GBP Income,1,MUTUALFUND,TB Chawton Investment Funds - T,0P0001HBRZ.L,Europe/London,GMT,0P0001HBRZ.L,a97ceec3-4834-3011-addb-5fa2d662d059
0P0001HDDX,PNK,2019-04-24 13:30:00,-18000000,,1,MUTUALFUND,Fisher Investments Institutiona,0P0001HDDX,America/New_York,EST,0P0001HDDX,e59b8bbe-25f7-3175-bbd4-cd131d2bbd9e
0P0001HFAX.TO,TOR,2018-01-02 14:30:00,-18000000,TD China Income &amp; Growth Fund - O,1,MUTUALFUND,TD China Income & Growth Fund -,0P0001HFAX.TO,America/Toronto,EST,0P0001HFAX.TO,14216e22-c41e-38d3-8bc6-aec21a148b03
0P0001HGR8.L,LSE,2018-01-02 08:00:00,0,TM Preservation Fund A 2017 Acc,1,MUTUALFUND,TM Preservation Fund A 2017 Acc,0P0001HGR8.L,Europe/London,GMT,0P0001HGR8.L,c61f68a3-3cfc-3b0b-8571-772ae59f77de
0P0001HHQB.JO,JNB,2019-05-31 07:00:00,7200000,Amundi TW - Global High Yield Bond Fund A2 ZAR,1,MUTUALFUND,Amundi TW - Global High Yield B,0P0001HHQB.JO,Africa/Johannesburg,SAST,0P0001HHQB.JO,4b10534d-563b-35d8-9654-5f7da2769c7d
0P0001HOMH.TO,TOR,2019-05-27 13:30:00,-18000000,Manulife Dollar Cost Averaging Program GIF Select (F-Class),1,MUTUALFUND,Manulife Dollar Cost Averaging ,0P0001HOMH.TO,America/Toronto,EST,0P0001HOMH.TO,702cf160-5a9d-3ec2-9450-ef178dc4c758
0P0001HP30.L,LSE,2019-06-19 07:00:00,0,Colchester Global Bond Fund GBP Unhedged Accumulation Class I Shares,1,MUTUALFUND,Colchester Global Bond Fund GBP,0P0001HP30.L,Europe/London,GMT,0P0001HP30.L,e2a40fe8-eb41-34ea-9c92-ff307cf9265e
0P0001HPDF.HK,HKG,2019-05-30 01:30:00,28800000,Barings Global Senior Secured Bond Fund G HKD Unhedged Accumulating Shares,1,MUTUALFUND,Barings Global Senior Secured B,0P0001HPDF.HK,Asia/Hong_Kong,HKT,0P0001HPDF.HK,91ac9db8-8a7b-3cda-ad98-bc0dd8c05624
0P0001HPE6.L,LSE,2019-07-12 07:00:00,0,7IM Select Adventurous Fund S GBP Inc,1,MUTUALFUND,7IM Select Adventurous Fund S G,0P0001HPE6.L,Europe/London,GMT,0P0001HPE6.L,3294bfc6-daa8-303f-b5d9-a9df61957550
0P0001HPG3.L,LSE,2019-07-01 07:00:00,0,Blackrock ACS World ESG Equity Tracker Fund X1K GBP Acc,1,MUTUALFUND,Blackrock ACS World ESG Equity ,0P0001HPG3.L,Europe/London,GMT,0P0001HPG3.L,d1ff05ed-f502-355c-a38f-9ac0c300dfb4
0P0001HUMW,,,,,1,NONE,,0P0001HUMW,,,0P0001HUMW,39f5c205-dd32-38ab-92bb-dd7319a0fc55
0P0001HWUW.IR,,,,,1,NONE,,0P0001HWUW.IR,,,0P0001HWUW.IR,d8636ddb-9b18-36c3-b951-b91bbd04d19f
0P0001I610,PNK,2019-07-31 13:30:00,-18000000,,1,MUTUALFUND,PIMCO Global Short Maturity (Cn,0P0001I610,America/New_York,EST,0P0001I610,b25603c1-84ab-3c1c-ad27-278c95ac5a8a
0P0001I637.F,,,,,1,NONE,,0P0001I637.F,,,0P0001I637.F,83ad52ae-714b-3da1-b52f-55d17b4bda1a
0P0001I76E.F,,,,,1,NONE,,0P0001I76E.F,,,0P0001I76E.F,ecdc264c-b1c7-3b2b-8d22-372438cf890e
0P0001I7CR.F,,,,,1,NONE,,0P0001I7CR.F,,,0P0001I7CR.F,82547a5b-71a6-340b-bd41-1205750c87b2
0P0001I7RN.F,FRA,2019-07-26 06:00:00,3600000,DMS UCITS Platform ICAV Alkeon UCITS Fund DI EUR Acc,1,MUTUALFUND,DMS UCITS Platform ICAV Alkeon ,0P0001I7RN.F,Europe/Berlin,CET,0P0001I7RN.F,86729829-648f-3d9e-98bc-e127b4be76b2
0P0001I828,PNK,2019-12-04 14:30:00,-18000000,,1,MUTUALFUND,Janus Henderson Capital Funds p,0P0001I828,America/New_York,EST,0P0001I828,c70c73e5-6f0f-3c62-be9b-f9b9711c99f6
0P0001I896,,,,,1,NONE,,0P0001I896,,,0P0001I896,dc74e285-fcb8-3312-87f1-6844248087de
0P0001IA8K.L,LSE,2019-08-15 07:00:00,0,Nomura Funds Ireland plc - American Century Concentrated Global Growth Equity Fund Class F GBP,1,MUTUALFUND,Nomura Funds Ireland plc - Amer,0P0001IA8K.L,Europe/London,GMT,0P0001IA8K.L,f808f5cc-d3a9-3589-b8d5-d47de79300b9
0P0001IABC,,,,,1,NONE,,0P0001IABC,,,0P0001IABC,8cff13c4-e1da-38d6-a7c8-17a73407f7d3
0P0001ID3N.F,FRA,2019-07-23 06:00:00,3600000,Trend Kairos Global I,1,MUTUALFUND,Trend Kairos Global I,0P0001ID3N.F,Europe/Berlin,CET,0P0001ID3N.F,c8c1e8dd-12c9-37d4-a650-c4625964e57b
0P0001IDBD.F,,,,,1,NONE,,0P0001IDBD.F,,,0P0001IDBD.F,908e2e4a-50b5-3998-9a30-9e1b656d6fcf
0P0001IEW9.F,,,,,1,NONE,,0P0001IEW9.F,,,0P0001IEW9.F,231a5ac7-92c2-3064-8ea5-f2bfa214b9f4
0P0001IG8P.F,,,,,1,NONE,,0P0001IG8P.F,,,0P0001IG8P.F,ed0a223f-024e-368e-8625-d945ea37a712
0P0001IGVI.SW,,,,,1,NONE,,0P0001IGVI.SW,,,0P0001IGVI.SW,0c69bada-a225-33de-940a-8276c841857a
0P0001IHHL.BO,BSE,2019-10-14 03:45:00,19800000,Axis Nifty 100 Index Fund Regular Growth,1,MUTUALFUND,Axis Nifty 100 Index Fund Regul,0P0001IHHL.BO,Asia/Kolkata,IST,0P0001IHHL.BO,9bc51fe1-7a3e-3f4c-a92e-9ea14f3fb048
0P0001IIAD.L,LSE,2018-01-02 08:00:00,0,Man GLG Strategic Bond I GBP Cap,1,MUTUALFUND,Man GLG Strategic Bond I GBP,0P0001IIAD.L,Europe/London,GMT,0P0001IIAD.L,64994de3-2d4b-33f0-9ed3-3c4088edd211
0P0001IIGR,,,,,1,NONE,,0P0001IIGR,,,0P0001IIGR,d1f8f21a-c944-37c3-9e75-2a2ea70d59ea
0P0001IIO3,,,,,1,NONE,,0P0001IIO3,,,0P0001IIO3,3f8277d1-db92-3093-9aa6-43ea320c2822
0P0001IIZ7.F,,,,,1,NONE,,0P0001IIZ7.F,,,0P0001IIZ7.F,b8b85542-cf14-3f61-b1f9-279ff68b30c2
0P0001ILET.TO,TOR,2019-10-16 13:30:00,-18000000,Fidelity Floating Rate High Income Currency Neutral Multi-Asset Base Fund O,1,MUTUALFUND,Fidelity Revenu élv taux var C,0P0001ILET.TO,America/Toronto,EST,0P0001ILET.TO,10f205b5-8497-3fab-9216-89f06630e145
0P0001IMMR.HK,HKG,2019-11-05 01:30:00,28800000,BEA Union Investment Asian Corporate Target Maturity Fund 2023 Class A HKD (Distributing),1,MUTUALFUND,BEA Union Investment Asian Corp,0P0001IMMR.HK,Asia/Hong_Kong,HKT,0P0001IMMR.HK,4c3b3c48-4124-36eb-9137-b03d51fd3745
0P0001INVB.TO,TOR,2019-11-04 14:30:00,-18000000,Canada Tactical Bond Fund (PIM) (Portico) 100/100 PS1,1,MUTUALFUND,CAN Obligations tactiques canad,0P0001INVB.TO,America/Toronto,EST,0P0001INVB.TO,73b47de9-8ab4-32b2-957d-53702b27b830
0P0001IO1H.F,,,,,1,NONE,,0P0001IO1H.F,,,0P0001IO1H.F,2b14f9ea-3916-3da8-863f-a3ce93efc927
0P0001IOY4.L,LSE,2019-10-01 07:00:00,0,CRM Long/Short Opportunities UCITS Class G GBP Distributing,1,MUTUALFUND,CRM Long/Short Opportunities UC,0P0001IOY4.L,Europe/London,GMT,0P0001IOY4.L,f89e4680-f168-3007-9dc2-caf4166acc78
0P0001IPX5.F,,,,,1,NONE,,0P0001IPX5.F,,,0P0001IPX5.F,9e6e392f-5b84-36ba-baff-4df87ff3e4a6
0P0001IPYI,PNK,2019-11-07 14:30:00,-18000000,,1,MUTUALFUND,PIMCO GIS Income Fund R Class U,0P0001IPYI,America/New_York,EST,0P0001IPYI,637bc44a-2959-33bf-ab17-f19b2e195703
0P0001IQ7Q.F,,,,,1,NONE,,0P0001IQ7Q.F,,,0P0001IQ7Q.F,8c959bdf-2b24-372d-b628-cbc7235cfd54
0P0001IRPY.SW,EBS,2019-10-18 07:00:00,3600000,New Capital Asia Future Leaders Fund Class CHF Ord Accumulation,1,MUTUALFUND,New Capital Asia Future Leaders,0P0001IRPY.SW,Europe/Zurich,CET,0P0001IRPY.SW,4078b9af-a9d8-374d-b8e7-465966a83716
0P0001IT7L.TO,TOR,2019-11-22 14:30:00,-18000000,Signature Diversified Yield Fund Z,1,MUTUALFUND,Signature de rendement diversif,0P0001IT7L.TO,America/Toronto,EST,0P0001IT7L.TO,1ac4220c-b01a-3c90-afe3-81ce6712c201
0P0001ITON.SW,EBS,2019-11-05 08:00:00,3600000,Neuberger Berman Emerging Market Corporate Debt Fund CHF I4 Accumulating Class,1,MUTUALFUND,Neuberger Berman Emerging Marke,0P0001ITON.SW,Europe/Zurich,CET,0P0001ITON.SW,d38c03cc-ac1c-3a02-81da-9a28d96cd802
0P0001ITPO,,,,,1,NONE,,0P0001ITPO,,,0P0001ITPO,3c9ddce3-28bc-39a2-b69b-f81301ce0eae
0P0001IU5W.CO,CPH,2019-11-26 08:00:00,3600000,Barings European Loan Fund Tranche C DKK Accumulating Shares,1,MUTUALFUND,Barings European Loan Fund Tran,0P0001IU5W.CO,Europe/Copenhagen,CET,0P0001IU5W.CO,662bfd1c-1518-3b1c-a4e3-4b969bd01c63
0P0001IU8B.T,,,,,1,NONE,,0P0001IU8B.T,,,0P0001IU8B.T,78aa1603-5dc6-3b43-83ac-c65cba34eec5
0P0001IWZV.TW,TAI,2019-12-19 01:00:00,28800000,Amundi TW - Emerging Markets High Yield Bond Fund- A2 TWD (C),1,MUTUALFUND,Amundi TW - Emerging Markets Hi,0P0001IWZV.TW,Asia/Taipei,CST,0P0001IWZV.TW,f6b63dd9-aec1-3140-9617-555c436efc01
0P0001IXIB,,,,,1,NONE,,0P0001IXIB,,,0P0001IXIB,0c74a6d1-faf4-3c16-b354-90b97421c5bc
0P0001IYGG.SW,,,,,1,NONE,,0P0001IYGG.SW,,,0P0001IYGG.SW,845b7db1-2210-3546-98d2-3cc42f8e8e10
0P0001IYO6.F,,,,,1,NONE,,0P0001IYO6.F,,,0P0001IYO6.F,47fdc132-1eb7-3f9e-9fd9-2dc5d088f7da
0P0001IYQI.F,,,,,1,NONE,,0P0001IYQI.F,,,0P0001IYQI.F,42ad8154-92fc-39e0-b6ac-2f159f99f391
0P0001J1R1.F,,,,,1,NONE,,0P0001J1R1.F,,,0P0001J1R1.F,04d3fe9c-ef0e-354f-a7cf-9ab7816f796b
